62	52	60
110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	
110	4	44	44	4	4	44	4	44	44	44	4	44	44	44	44	4	4	44	4	44	44	4	4	4	4	4	44	4	44	4	4	44	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	44	4	44	4	44	44	4	4	44	44	4	110	
110	44	44	4	44	4	4	4	4	4	4	34	4	4	44	34	34	34	4	44	44	4	34	34	34	4	4	4	4	44	44	44	44	4	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	44	44	44	44	44	4	44	4	44	4	44	110	
110	44	4	44	4	4	34	34	34	4	4	34	34	4	4	4	34	4	4	44	4	34	34	34	4	4	4	44	44	4	44	44	44	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	4	44	4	44	44	4	44	4	44	4	110	
110	44	4	4	4	4	4	34	34	4	4	4	4	4	44	4	4	4	4	4	4	4	4	4	44	4	4	4	4	4	44	4	44	4	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	44	4	44	4	44	4	44	4	44	4	44	110	
110	44	30	30	30	44	4	4	4	4	4	30	30	30	44	30	30	30	44	4	30	30	30	4	44	4	30	30	39	44	30	30	30	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	44	30	30	30	44	30	30	30	4	44	110	
110	4	30	0	30	44	4	44	44	4	4	30	5	30	44	30	0	30	44	4	30	0	30	44	44	4	30	0	30	4	30	0	30	4	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	4	30	0	30	4	30	5	30	44	44	110	
110	44	30	30	30	44	44	4	4	4	4	30	30	30	4	30	30	30	44	4	30	30	30	4	44	44	39	30	30	4	30	30	30	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	44	30	30	30	4	30	30	30	4	4	110	
110	4	4	0	4	4	44	44	44	44	4	4	0	4	4	4	0	4	4	4	4	0	4	44	4	4	4	0	4	4	4	0	4	4	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	4	4	0	4	4	4	0	4	44	44	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	44	4	44	44	4	44	44	44	4	44	4	44	10	10	44	4	44	44	4	44	44	44	0	4	4	4	0	44	4	44	44	44	4	4	4	30	4	10	11	10	4	10	11	10	4	30	44	4	44	44	4	44	4	44	4	4	44	4	44	4	110	
110	44	44	4	4	44	44	4	44	44	44	44	44	10	10	44	44	4	44	44	44	4	30	30	30	4	30	30	39	19	4	44	4	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	4	44	44	4	4	4	4	44	44	4	44	4	4	110	
110	44	4	44	4	44	4	44	4	44	4	44	44	10	10	4	44	44	4	44	4	4	30	0	30	4	30	0	30	9	4	4	44	44	44	4	30	30	10	11	10	4	10	11	10	30	30	4	44	44	4	44	4	44	4	44	44	42	42	42	42	110	
110	4	44	4	42	42	42	42	42	42	4	44	4	10	10	4	44	4	44	4	4	4	30	30	30	4	39	30	30	29	4	44	44	44	44	4	4	30	10	11	10	0	10	11	10	30	4	4	4	44	44	42	42	42	42	42	42	42	42	42	42	110	
110	42	42	42	42	42	42	42	42	42	42	42	42	10	10	42	42	42	42	42	42	4	4	4	4	4	4	4	4	4	4	42	42	42	42	42	42	30	10	11	10	0	10	11	10	30	42	42	42	42	42	42	42	42	42	42	42	42	44	4	44	110	
110	42	42	42	42	4	44	4	4	42	42	42	42	10	10	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	30	10	11	10	2	10	11	10	30	42	42	42	42	42	42	4	44	4	44	44	44	4	34	4	110	
110	44	4	44	44	44	44	44	44	4	4	4	4	10	10	4	4	4	4	4	42	42	42	42	42	42	42	42	42	42	42	42	44	4	44	4	4	30	10	11	10	0	10	11	10	30	4	4	44	4	4	4	4	4	4	4	4	4	4	34	4	110	
110	44	44	4	44	44	4	44	4	4	4	4	44	10	10	44	30	30	30	4	4	4	4	44	4	4	44	44	4	44	44	4	44	44	44	4	30	30	10	11	10	4	10	11	10	30	30	4	4	44	44	30	30	30	4	30	30	30	4	34	4	110	
110	4	44	44	44	44	44	4	44	4	4	44	4	10	10	0	30	0	30	44	44	4	4	4	4	4	4	4	4	44	44	44	44	4	44	4	30	4	10	11	10	4	10	11	10	4	30	4	44	44	44	30	0	30	4	30	5	30	4	4	44	110	
110	44	44	4	44	4	44	4	44	44	44	4	44	10	10	44	30	30	30	4	44	4	4	4	34	34	4	4	4	4	4	44	4	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	44	44	4	30	30	30	4	30	30	30	4	44	44	110	
110	44	44	44	4	44	44	44	4	4	4	44	4	10	10	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	44	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	4	4	4	4	0	4	4	4	0	4	4	44	44	110	
110	4	4	44	4	44	44	44	44	44	4	44	44	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	44	44	4	44	44	44	4	44	4	44	44	44	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	10	10	10	10	10	10	10	10	10	10	10	110	
110	44	4	44	44	4	44	44	44	44	44	44	44	10	10	4	4	4	4	4	44	44	4	0	4	4	44	4	4	4	4	4	0	44	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	4	4	4	4	4	4	4	4	4	3	110	
110	4	4	4	4	4	4	30	30	30	0	4	4	10	10	4	34	34	4	4	44	4	30	30	30	4	4	4	4	34	4	30	30	30	44	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	4	4	4	4	4	3	4	3	4	3	110	
110	4	34	34	4	4	4	30	2	30	0	0	0	10	10	4	34	4	4	4	44	44	30	2	30	4	4	4	4	34	4	30	0	30	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	44	4	4	4	3	4	3	4	3	3	3	110	
110	4	34	34	4	4	4	30	30	30	0	4	4	10	10	4	4	4	4	4	4	44	30	30	30	4	4	4	4	34	4	30	30	30	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	44	4	4	3	4	3	3	3	3	3	43	110	
110	4	4	4	4	4	4	4	4	4	4	4	4	10	10	4	4	4	4	4	44	44	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	43	4	3	43	3	3	3	43	3	43	43	110	
110	4	4	4	4	4	4	4	4	4	4	4	4	10	10	4	4	4	4	4	44	44	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	4	10	11	10	4	10	11	10	4	30	4	10	10	4	3	3	3	3	43	3	43	3	43	43	110	
110	4	30	30	30	30	30	30	36	30	30	30	4	10	10	4	4	4	4	4	44	4	4	4	4	4	4	4	4	44	44	44	4	44	4	4	30	4	10	11	10	4	10	11	10	3	30	3	10	10	3	3	3	43	3	3	3	43	43	43	3	110	
110	4	30	44	4	4	0	36	1	36	4	30	4	10	10	4	4	4	4	4	44	44	4	4	4	44	44	4	4	44	44	44	44	44	44	4	30	4	10	11	10	4	10	11	10	4	30	3	10	10	43	43	3	3	3	43	43	3	3	3	43	110	
110	4	30	4	4	44	0	30	36	30	4	30	4	10	10	4	4	4	34	4	4	44	4	34	4	44	44	4	4	44	4	44	44	4	44	4	30	4	10	11	10	3	10	11	10	3	30	3	10	10	43	3	3	3	3	3	43	43	3	43	3	110	
110	4	30	4	44	4	0	16	6	26	0	0	0	10	10	4	4	34	34	4	44	44	4	34	4	4	44	4	44	44	4	44	4	4	44	4	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	3	37	30	30	3	3	43	43	43	43	110	
110	4	30	4	4	4	4	4	4	4	44	30	4	10	10	4	4	4	4	4	44	44	4	4	4	44	44	4	4	4	44	44	43	44	3	3	30	3	10	11	10	4	10	11	10	3	30	3	10	10	17	7	30	0	30	3	43	3	43	3	3	110	
110	4	30	30	30	30	30	30	30	30	30	30	4	10	10	44	44	4	44	44	44	4	44	4	44	4	44	44	4	44	3	4	3	43	43	4	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	3	30	30	37	3	3	43	43	43	43	110	
110	4	4	4	4	4	4	4	4	4	4	4	4	10	10	44	4	44	4	44	44	44	4	44	44	44	44	4	44	3	44	43	43	44	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	43	3	3	3	3	43	3	43	3	3	110	
110	4	44	44	44	44	4	4	44	4	4	44	44	10	10	44	44	4	44	44	4	44	44	4	43	44	3	4	3	43	43	43	43	43	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	30	30	37	3	3	3	43	3	43	3	110	
110	44	4	44	4	4	44	4	44	44	44	44	44	10	10	44	44	4	44	44	44	4	4	44	44	3	43	43	4	3	43	3	43	3	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	27	30	0	30	3	43	43	43	43	3	3	110	
110	4	44	4	44	44	44	4	4	44	44	4	44	10	10	4	30	30	30	30	30	30	44	3	43	44	43	3	3	43	43	3	3	43	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	37	30	30	3	3	3	43	3	43	43	110	
110	44	4	4	44	4	4	44	4	30	30	30	4	10	10	4	30	4	4	44	44	30	43	43	43	3	3	43	3	43	43	43	43	43	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	3	3	3	3	43	43	3	43	43	43	110	
110	44	44	44	4	44	44	4	44	30	0	30	4	10	10	4	30	4	38	30	44	30	44	43	43	43	43	3	43	43	3	43	43	43	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	43	3	43	3	43	3	43	3	3	43	110	
110	4	44	4	44	4	4	4	44	30	30	30	4	10	10	0	30	18	30	38	43	30	43	3	43	3	43	3	43	43	43	3	3	43	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	43	3	43	3	43	3	43	3	3	43	3	110	
110	44	44	44	44	44	44	44	44	4	44	4	4	10	10	0	0	8	38	30	43	30	3	43	43	43	43	3	43	3	43	43	43	3	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	43	3	43	43	43	3	43	43	43	43	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	30	28	30	38	3	30	43	43	43	3	43	3	3	43	3	43	43	3	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	43	3	3	3	3	43	3	3	43	43	3	110	
110	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3	30	3	3	3	3	30	43	3	43	3	3	43	3	43	43	43	43	43	3	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	43	43	3	43	43	3	3	43	3	3	43	110	
110	44	44	4	44	44	4	4	44	44	44	4	4	10	10	3	30	30	30	30	30	30	43	3	43	43	43	3	43	3	43	43	3	43	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	3	3	43	3	43	43	3	43	43	43	43	110	
110	44	4	44	44	44	44	44	4	30	30	30	3	10	10	3	3	3	3	43	43	43	3	43	3	43	3	3	43	43	43	43	3	43	43	3	30	3	10	11	10	3	10	11	10	3	30	3	10	10	43	3	3	43	43	3	43	3	3	3	43	110	
110	4	44	4	44	4	44	4	43	30	2	30	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	3	43	3	3	3	43	3	43	3	43	3	110	
110	44	4	44	44	44	3	43	3	30	30	30	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	32	0	10	11	10	0	10	11	10	0	32	10	10	10	43	3	3	43	43	43	3	43	3	43	43	110	
110	4	44	4	3	43	43	4	43	3	43	3	43	3	43	3	43	43	3	43	43	3	43	43	3	43	43	3	3	43	3	43	43	43	43	3	30	3	10	11	10	3	10	11	10	3	30	3	43	43	3	3	43	3	3	43	43	3	43	3	3	110	
110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	
